VMIP	CPUIDLE	CPUUSERLEVEL	CPUSYSTEMLEVEL	BOOTTIME	NUMCPU	INPACKETS	OUTPACKETS	SYSTEMCLOCK	OUTBYTES	INBYTES	FREEDISK	CPUSPEED	TOTALMEMORY	FREEMEMORY	TOTALDISKSIZE	MAXUSEDPARTITION	MAXTRANSFERUNIT	OSNAME	OSRELEASE	MACHINETYPE	CPUWIO	CPUNICE	SHAREDMEMORY	CACHEDMEMORY	MEMORYBUFFER	TOTALSWAPSPACE	FREESWAPSPACE	TOTALNUMPROCESSES	TOTALRUNPROCESSES	ONEMINUTELOAD	FIVEMINUTESLOAD	FIFTEENMINUTESLOAD
1432397127	15.1	71.2	12.5	1427368452	2	3292.38	27995.29	1427978227	4.1289144E7	274730.16	55.475	3391.0	3612028.0	243048.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	1.1	0.0	0.0	1433356.0	270944.0	3657724.0	3656840.0	891	70	56.03	61.39	59.38	
1432397155	0.9	89.9	9.3	1427367964	2	6.52	0.55	1427978231	43.76	433.37	51.35	2394.0	2049920.0	71652.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1127848.0	114000.0	2095100.0	2095100.0	293	70	61.52	60.0	58.71	
1432397190	1.8	95.5	2.7	1427368584	2	1.35	0.83	1427978218	109.65	118.18	35.226	2394.0	4047916.0	134896.0	59.051	40.3	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2168168.0	5768.0	4192252.0	3978832.0	397	2	5.16	6.21	8.35	
1432397127	13.0	70.8	13.4	1427368452	2	3572.3	27949.05	1427978267	4.1114252E7	300343.34	55.475	3391.0	3612028.0	217380.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	2.8	0.0	0.0	1436592.0	270952.0	3657724.0	3656840.0	890	63	60.39	61.29	59.44	
1432397155	0.9	89.9	9.3	1427367964	2	6.52	0.55	1427978271	43.76	433.37	51.35	2394.0	2049920.0	71652.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1127848.0	114000.0	2095100.0	2095100.0	293	71	61.52	60.0	58.71	
1432397190	1.8	95.5	2.7	1427368584	2	1.35	0.83	1427978258	109.65	118.18	35.226	2394.0	4047916.0	150892.0	59.051	40.3	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2152864.0	4724.0	4192252.0	3968588.0	397	2	5.16	6.21	8.35	
1432397127	13.8	71.1	13.1	1427368452	2	3250.42	29028.59	1427978307	4.2850272E7	272399.72	55.475	3391.0	3612028.0	237752.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	2.0	0.0	0.0	1439448.0	270956.0	3657724.0	3656840.0	890	63	51.88	58.61	58.6	
1432397155	0.9	90.2	8.9	1427367964	2	6.52	0.55	1427978295	43.76	433.37	51.35	2394.0	2049920.0	71652.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1127848.0	114000.0	2095100.0	2095100.0	293	71	56.16	58.99	58.52	
1432397190	1.9	95.5	2.6	1427368584	2	1.35	0.83	1427978308	109.65	118.18	35.226	2394.0	4047916.0	152684.0	59.051	40.3	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2151092.0	5024.0	4192252.0	3968596.0	402	2	4.62	5.8	8.03	
1432397127	7.4	77.2	13.9	1427368452	2	3374.68	28177.86	1427978347	4.1443852E7	285017.72	55.463	3391.0	3612028.0	196276.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	1.4	0.0	0.0	1442532.0	271032.0	3657724.0	3656840.0	900	90	53.86	58.55	58.59	
1432397155	0.9	90.2	8.9	1427367964	2	6.52	0.55	1427978351	43.76	433.37	51.35	2394.0	2049920.0	68480.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1127848.0	114056.0	2095100.0	2095100.0	293	71	56.46	58.6	58.4	
1432397190	1.9	95.5	2.6	1427368584	2	1.35	0.83	1427978338	109.65	118.18	35.226	2394.0	4047916.0	149856.0	59.051	40.3	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2154196.0	5084.0	4192252.0	3968584.0	402	2	4.62	5.8	8.03	
1432397127	15.6	72.4	10.8	1427368452	2	3317.19	28734.37	1427978387	4.2350132E7	278673.84	55.463	3391.0	3612028.0	225628.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	1.3	0.0	0.0	1445480.0	271040.0	3657724.0	3656840.0	900	90	52.99	57.69	58.3	
1432397155	0.9	90.3	8.8	1427367964	2	6.52	0.55	1427978391	43.76	433.37	51.35	2394.0	2049920.0	66008.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1127848.0	114088.0	2095100.0	2095100.0	293	71	59.03	58.86	58.49	
1432397190	1.6	95.6	2.7	1427368584	2	1.35	0.83	1427978388	109.65	118.18	35.189	2394.0	4047916.0	144732.0	59.051	40.4	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2161404.0	5140.0	4192252.0	3968584.0	395	3	6.29	5.99	7.95	
1432397127	14.0	70.9	13.9	1427368452	2	3213.39	29032.18	1427978427	4.2904328E7	267786.34	55.463	3391.0	3612028.0	202592.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	1.2	0.0	0.0	1448232.0	271044.0	3657724.0	3656840.0	888	80	55.43	57.83	58.33	
1432397155	0.9	90.3	8.8	1427367964	2	6.52	0.55	1427978415	43.76	433.37	51.35	2394.0	2049920.0	66008.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1127848.0	114088.0	2095100.0	2095100.0	293	71	52.74	57.23	57.95	
1432397190	1.8	96.1	2.1	1427368584	2	1.35	0.83	1427978418	109.65	118.18	35.189	2394.0	4047916.0	137512.0	59.051	40.4	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2168124.0	5184.0	4192252.0	3968584.0	395	3	6.29	5.99	7.95	
1432397127	14.3	71.3	12.5	1427368452	2	3301.97	27888.17	1427978467	4.1082712E7	277545.75	55.463	3391.0	3612028.0	210096.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	1.9	0.0	0.0	1451200.0	271052.0	3657724.0	3656840.0	888	80	59.83	58.56	58.55	
1432397155	1.0	89.3	9.8	1427367964	2	6.52	0.55	1427978471	43.76	433.37	51.35	2394.0	2049920.0	86180.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109208.0	2095100.0	2095100.0	293	71	52.45	56.74	57.77	
1432397190	1.8	96.1	2.1	1427368584	2	1.35	0.83	1427978472	109.65	118.18	35.189	2394.0	4047916.0	136232.0	59.051	40.4	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2168460.0	5240.0	4192252.0	3968584.0	394	3	6.58	6.29	7.9	
1432397127	9.2	76.7	13.7	1427368452	2	3659.4	29939.77	1427978510	4.4037056E7	309723.09	55.447	3391.0	3612028.0	221080.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	0.4	0.0	0.0	1454664.0	271056.0	3657724.0	3656840.0	852	1	65.63	60.14	59.08	
1432397155	1.0	89.3	9.8	1427367964	2	1.75	0.55	1427978511	44.62	152.53	51.35	2394.0	2049920.0	86180.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109208.0	2095100.0	2095100.0	293	70	59.29	58.02	58.16	
1432397190	1.9	94.8	3.3	1427368584	2	1.35	0.83	1427978508	109.65	118.18	35.189	2394.0	4047916.0	132992.0	59.051	40.4	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2170624.0	5304.0	4192252.0	3968584.0	394	3	6.58	6.29	7.9	
1432397127	8.3	75.2	15.5	1427368452	2	3723.01	29889.96	1427978547	4.393132E7	318063.0	55.447	3391.0	3612028.0	274332.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	1.0	0.0	0.0	1379184.0	267532.0	3657724.0	3656296.0	852	1	71.46	62.91	60.09	
1432397155	1.0	89.3	9.8	1427367964	2	1.75	0.55	1427978535	44.62	152.53	51.35	2394.0	2049920.0	86180.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109208.0	2095100.0	2095100.0	293	70	60.56	58.35	58.26	
1432397190	1.9	94.8	3.3	1427368584	2	1.75	0.62	1427978540	54.24	149.99	35.16	2394.0	4047916.0	128220.0	59.051	40.5	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2175988.0	5368.0	4192252.0	3968584.0	394	2	4.81	5.89	7.63	
1432397127	7.5	78.5	13.2	1427368452	2	3700.77	29935.38	1427978587	4.4032916E7	313600.31	55.447	3391.0	3612028.0	263044.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	0.8	0.0	0.0	1385808.0	267640.0	3657724.0	3656296.0	896	42	66.51	62.5	60.05	
1432397155	0.9	91.0	8.1	1427367964	2	1.75	0.55	1427978591	44.62	152.53	51.35	2394.0	2049920.0	86180.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109208.0	2095100.0	2095100.0	293	27	59.22	58.31	58.25	
1432397190	1.9	94.8	3.3	1427368584	2	1.75	0.62	1427978578	54.24	149.99	35.16	2394.0	4047916.0	125148.0	59.051	40.5	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2178372.0	5416.0	4192252.0	3968568.0	394	2	5.07	5.79	7.52	
1432397127	8.8	76.5	14.4	1427368452	2	3630.79	29627.58	1427978627	4.3529456E7	310499.59	55.447	3391.0	3612028.0	279004.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	0.3	0.0	0.0	1390072.0	267680.0	3657724.0	3656296.0	896	42	63.82	62.79	60.29	
1432397155	0.9	91.0	8.1	1427367964	2	1.75	0.55	1427978615	44.62	152.53	51.35	2394.0	2049920.0	86180.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109208.0	2095100.0	2095100.0	293	27	59.83	58.42	58.28	
1432397190	1.9	94.5	3.3	1427368584	2	1.75	0.62	1427978618	54.24	149.99	35.16	2394.0	4047916.0	155000.0	59.051	40.5	0	Linux	3.13.0-48-generic	x86_64	0.0	0.3	0.0	2151456.0	5332.0	4192252.0	3968576.0	395	2	4.79	5.67	7.38	
1432397127	7.6	77.9	14.2	1427368452	2	3539.51	28999.23	1427978667	4.26294E7	301066.69	55.447	3391.0	3612028.0	287404.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	0.3	0.0	0.0	1389484.0	267708.0	3657724.0	3656296.0	851	0	77.47	66.12	61.49	
1432397155	0.9	90.3	8.8	1427367964	2	1.75	0.55	1427978671	44.62	152.53	51.35	2394.0	2049920.0	82632.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109328.0	2095100.0	2095100.0	293	70	56.87	57.88	58.11	
1432397190	1.9	94.5	3.3	1427368584	2	1.75	0.62	1427978658	54.24	149.99	35.16	2394.0	4047916.0	148220.0	59.051	40.5	0	Linux	3.13.0-48-generic	x86_64	0.0	0.3	0.0	2158276.0	5396.0	4192252.0	3968576.0	395	2	7.09	6.11	7.45	
1432397127	7.8	76.7	13.7	1427368452	2	3632.31	29166.66	1427978707	4.284294E7	309754.75	55.433	3391.0	3612028.0	279064.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	1.8	0.0	0.0	1393108.0	267716.0	3657724.0	3656296.0	851	0	62.15	63.52	60.82	
1432397155	0.9	90.3	8.8	1427367964	2	1.75	0.55	1427978711	44.62	152.53	51.35	2394.0	2049920.0	80992.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109348.0	2095100.0	2095100.0	293	70	59.62	58.45	58.29	
1432397190	1.9	94.9	3.2	1427368584	2	1.75	0.62	1427978698	54.24	149.99	35.16	2394.0	4047916.0	140844.0	59.051	40.5	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2164332.0	5452.0	4192252.0	3968576.0	395	2	7.09	6.11	7.45	
1432397127	6.8	77.0	13.7	1427368452	2	3612.55	29221.7	1427978747	4.2971088E7	306737.16	55.433	3391.0	3612028.0	272012.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	2.4	0.0	0.0	1396600.0	267728.0	3657724.0	3656296.0	861	53	70.36	65.46	61.57	
1432397155	1.0	89.8	9.2	1427367964	2	1.75	0.55	1427978751	44.62	152.53	51.35	2394.0	2049920.0	78780.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109372.0	2095100.0	2095100.0	293	21	59.12	58.64	58.38	
1432397190	1.9	94.9	3.2	1427368584	2	1.75	0.62	1427978738	54.24	149.99	35.125	2394.0	4047916.0	134744.0	59.051	40.5	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2169944.0	5516.0	4192252.0	3968576.0	395	2	6.6	6.14	7.35	
1432397127	7.3	77.1	14.9	1427368452	2	3486.24	28040.38	1427978787	4.1168532E7	297114.19	55.433	3391.0	3612028.0	250128.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	0.7	0.0	0.0	1400012.0	267732.0	3657724.0	3656296.0	861	53	68.41	65.87	61.91	
1432397155	1.0	89.8	9.2	1427367964	2	1.53	0.85	1427978791	69.8	137.85	51.35	2394.0	2049920.0	78780.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109372.0	2095100.0	2095100.0	293	21	58.8	58.55	58.35	
1432397190	2.0	95.2	2.9	1427368584	2	1.75	0.62	1427978778	54.24	149.99	35.125	2394.0	4047916.0	134688.0	59.051	40.5	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2167868.0	5560.0	4192252.0	3968576.0	395	22	6.6	6.14	7.35	
1432397127	7.3	78.0	12.8	1427368452	2	3518.22	28018.34	1427978827	4.1158596E7	297809.5	55.433	3391.0	3612028.0	272368.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	1.9	0.0	0.0	1403348.0	267740.0	3657724.0	3656296.0	868	102	69.88	66.58	62.3	
1432397155	0.9	89.9	9.1	1427367964	2	1.53	0.85	1427978831	69.8	137.85	51.35	2394.0	2049920.0	78780.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109372.0	2095100.0	2095100.0	293	47	58.8	58.55	58.35	
1432397190	2.0	95.2	2.9	1427368584	2	1.52	0.47	1427978828	40.38	134.6	35.125	2394.0	4047916.0	135848.0	59.051	40.5	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2169280.0	5608.0	4192252.0	3968564.0	395	22	6.54	6.3	7.31	
1432397127	6.7	78.7	13.2	1427368452	2	3612.63	28994.43	1427978870	4.2595016E7	308258.13	55.415	3391.0	3612028.0	263512.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	1.4	0.0	0.0	1406864.0	267740.0	3657724.0	3656296.0	868	102	71.28	67.03	62.55	
1432397155	0.9	89.9	9.1	1427367964	2	1.53	0.85	1427978871	69.8	137.85	51.35	2394.0	2049920.0	76076.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109444.0	2095100.0	2095100.0	293	47	59.18	58.83	58.47	
1432397190	1.9	95.6	2.4	1427368584	2	1.52	0.47	1427978868	40.38	134.6	35.125	2394.0	4047916.0	132900.0	59.051	40.5	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2171996.0	5660.0	4192252.0	3968564.0	395	3	5.25	6.02	7.2	
1432397127	6.6	79.1	13.3	1427368452	2	3481.02	26364.25	1427978907	3.8618268E7	297919.13	55.415	3391.0	3612028.0	243948.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	0.9	0.0	0.0	1410380.0	267748.0	3657724.0	3656296.0	891	45	64.89	66.18	62.53	
1432397155	0.9	89.9	9.1	1427367964	2	1.53	0.85	1427978911	69.8	137.85	51.35	2394.0	2049920.0	76076.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109444.0	2095100.0	2095100.0	293	70	61.54	59.31	58.64	
1432397190	1.9	95.6	2.4	1427368584	2	1.52	0.47	1427978900	40.38	134.6	35.097	2394.0	4047916.0	134748.0	59.051	40.6	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2168804.0	5700.0	4192252.0	3968560.0	395	3	5.25	6.02	7.2	
1432397127	9.6	77.3	12.3	1427368452	2	3466.94	27521.04	1427978947	4.0381784E7	295774.91	55.415	3391.0	3612028.0	233600.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	0.8	0.0	0.0	1413788.0	267772.0	3657724.0	3656296.0	891	45	79.62	69.33	63.74	
1432397155	0.9	90.2	8.9	1427367964	2	1.53	0.85	1427978951	69.8	137.85	51.35	2394.0	2049920.0	74052.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109488.0	2095100.0	2095100.0	293	70	54.47	57.93	58.21	
1432397190	1.9	95.6	2.4	1427368584	2	1.52	0.47	1427978939	40.38	134.6	35.097	2394.0	4047916.0	134748.0	59.051	40.6	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2168804.0	5700.0	4192252.0	3968560.0	394	2	3.41	5.32	6.86	
1432397127	10.3	75.1	12.8	1427368452	2	3372.93	27012.06	1427978987	3.9658628E7	286120.38	55.415	3391.0	3612028.0	235104.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	1.9	0.0	0.0	1416984.0	267772.0	3657724.0	3656296.0	877	111	74.61	69.62	64.06	
1432397155	0.9	90.2	8.9	1427367964	2	1.53	0.85	1427978991	69.8	137.85	51.35	2394.0	2049920.0	74052.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109488.0	2095100.0	2095100.0	293	20	55.68	58.05	58.25	
1432397190	1.9	95.4	2.7	1427368584	2	1.52	0.47	1427978979	40.38	134.6	35.097	2394.0	4047916.0	144640.0	59.051	40.6	0	Linux	3.13.0-48-generic	x86_64	0.1	0.0	0.0	2151752.0	9912.0	4192252.0	3969340.0	394	2	3.41	5.32	6.86	
1432397127	10.1	75.7	14.0	1427368452	2	3498.64	28031.5	1427979027	4.1211032E7	295385.34	55.415	3391.0	3612028.0	246888.0	74.919	26.0	0	Linux	3.13.0-48-generic	x86	0.2	0.0	0.0	1420248.0	267780.0	3657724.0	3656296.0	877	111	71.2	69.02	64.1	
1432397155	1.0	90.8	8.2	1427367964	2	1.53	0.85	1427979016	69.8	137.85	51.35	2394.0	2049920.0	74052.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109488.0	2095100.0	2095100.0	293	20	54.12	57.26	57.97	
1432397190	1.9	95.4	2.7	1427368584	2	1.52	0.47	1427979019	40.38	134.6	35.097	2394.0	4047916.0	151088.0	59.051	40.6	0	Linux	3.13.0-48-generic	x86_64	0.1	0.0	0.0	2145460.0	9924.0	4192252.0	3969336.0	394	4	2.43	4.58	6.47	
1432397127	7.6	77.2	14.4	1427368452	2	3450.25	27528.71	1427979067	4.042544E7	292760.53	55.402	3391.0	3612028.0	243376.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	0.8	0.0	0.0	1423736.0	267780.0	3657724.0	3656296.0	866	15	75.94	70.1	64.55	
1432397155	1.0	90.8	8.2	1427367964	2	1.53	0.85	1427979071	69.8	137.85	51.35	2394.0	2049920.0	74052.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109488.0	2095100.0	2095100.0	293	71	55.02	57.27	57.96	
1432397190	1.8	95.6	2.6	1427368584	2	1.52	0.47	1427979072	40.38	134.6	35.097	2394.0	4047916.0	147780.0	59.051	40.6	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2148180.0	9960.0	4192252.0	3969336.0	394	4	2.43	4.58	6.47	
1432397127	7.6	77.0	13.5	1427368452	2	3333.5	26973.0	1427979107	3.96028E7	283978.5	55.402	3391.0	3612028.0	219084.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.9	0.0	0.0	1426780.0	267784.0	3657724.0	3656296.0	866	15	65.39	68.6	64.41	
1432397155	1.0	90.6	8.4	1427367964	2	1.87	0.6	1427979096	48.47	140.65	51.35	2394.0	2049920.0	74052.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109488.0	2095100.0	2095100.0	293	71	55.02	57.27	57.96	
1432397190	1.8	95.6	2.6	1427368584	2	1.52	0.47	1427979099	40.38	134.6	35.063	2394.0	4047916.0	158900.0	59.051	40.6	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2131584.0	17012.0	4192252.0	3970976.0	395	1	4.53	4.53	6.26	
1432397127	11.1	73.1	13.9	1427368452	2	3419.33	27265.79	1427979147	4.0015916E7	290298.41	55.402	3391.0	3612028.0	236152.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.9	0.0	0.0	1430040.0	267788.0	3657724.0	3656296.0	856	0	54.24	65.6	63.6	
1432397155	1.0	90.6	8.4	1427367964	2	1.87	0.6	1427979151	48.47	140.65	51.35	2394.0	2049920.0	67928.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109600.0	2095100.0	2095100.0	293	70	52.77	56.3	57.59	
1432397190	1.8	95.7	2.5	1427368584	2	1.9	0.75	1427979139	62.8	142.9	35.063	2394.0	4047916.0	149556.0	59.051	40.6	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2138324.0	17076.0	4192252.0	3970976.0	395	1	4.86	4.66	6.23	
1432397127	9.0	75.5	13.6	1427368452	2	3400.33	26545.79	1427979187	3.8942768E7	288979.44	55.402	3391.0	3612028.0	238884.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.9	0.0	0.0	1433372.0	267788.0	3657724.0	3656296.0	856	0	67.23	67.27	64.23	
1432397155	1.0	90.1	8.9	1427367964	2	1.87	0.6	1427979191	48.47	140.65	51.35	2394.0	2049920.0	65752.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1110968.0	109616.0	2095100.0	2095100.0	293	70	53.33	55.98	57.4	
1432397190	1.8	95.7	2.5	1427368584	2	1.9	0.75	1427979179	62.8	142.9	35.063	2394.0	4047916.0	142984.0	59.051	40.6	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2144708.0	17140.0	4192252.0	3970976.0	395	25	4.86	4.66	6.23	
1432397127	7.8	77.0	13.6	1427368452	2	3183.48	25626.46	1427979230	3.7614584E7	270754.34	55.386	3391.0	3612028.0	209452.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.7	0.0	0.0	1436440.0	267788.0	3657724.0	3656296.0	888	111	68.67	67.77	64.53	
1432397155	1.0	90.1	8.9	1427367964	2	1.87	0.6	1427979231	48.47	140.65	51.35	2394.0	2049920.0	68208.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1106928.0	109584.0	2095100.0	2095100.0	293	70	57.55	56.78	57.63	
1432397190	1.8	95.8	2.4	1427368584	2	1.9	0.75	1427979229	62.8	142.9	35.063	2394.0	4047916.0	142984.0	59.051	40.6	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2144708.0	17140.0	4192252.0	3970976.0	395	25	4.5	4.74	6.14	
1432397127	7.9	77.2	13.1	1427368452	2	3260.04	26717.91	1427979267	3.9264112E7	276080.06	55.386	3391.0	3612028.0	212200.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.7	0.0	0.0	1439548.0	267788.0	3657724.0	3656296.0	888	111	66.83	66.99	64.38	
1432397155	1.0	90.1	8.9	1427367964	2	1.87	0.6	1427979271	48.47	140.65	51.35	2394.0	2049920.0	66348.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1106928.0	109608.0	2095100.0	2095100.0	293	70	60.48	57.59	57.87	
1432397190	1.8	95.8	2.4	1427368584	2	1.9	0.75	1427979260	62.8	142.9	35.036	2394.0	4047916.0	142248.0	59.051	40.7	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2146656.0	17196.0	4192252.0	3970976.0	395	2	4.5	4.74	6.14	
1432397127	9.9	75.5	13.4	1427368452	2	3494.78	26526.51	1427979307	3.8932468E7	294296.28	55.386	3391.0	3612028.0	221860.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.1	0.0	0.0	1442712.0	267796.0	3657724.0	3656296.0	862	53	69.69	67.25	64.56	
1432397155	1.0	90.2	8.8	1427367964	2	1.87	0.6	1427979311	48.47	140.65	51.35	2394.0	2049920.0	72252.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1099264.0	109096.0	2095100.0	2095100.0	293	70	54.84	56.45	57.46	
1432397190	1.8	95.8	2.4	1427368584	2	1.9	0.75	1427979299	62.8	142.9	35.036	2394.0	4047916.0	137536.0	59.051	40.7	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2151536.0	17248.0	4192252.0	3970976.0	395	2	5.33	4.77	6.02	
1432397127	9.2	76.3	12.4	1427368452	2	3113.65	26232.95	1427979347	3.860566E7	260856.7	55.386	3391.0	3612028.0	227560.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	2.1	0.0	0.0	1445448.0	267812.0	3657724.0	3656296.0	862	53	71.61	67.86	64.86	
1432397155	1.0	90.2	8.8	1427367964	2	1.87	0.6	1427979351	48.47	140.65	51.35	2394.0	2049920.0	70120.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1099264.0	109120.0	2095100.0	2095100.0	293	70	59.21	57.38	57.73	
1432397190	1.9	95.5	2.6	1427368584	2	1.9	0.75	1427979339	62.8	142.9	35.036	2394.0	4047916.0	147336.0	59.051	40.7	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2141276.0	17284.0	4192252.0	3970956.0	395	2	5.33	4.77	6.02	
1432397127	12.4	73.1	11.9	1427368452	2	3131.85	25553.62	1427979387	3.7552872E7	263386.69	55.386	3391.0	3612028.0	215000.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	2.6	0.0	0.0	1448252.0	267824.0	3657724.0	3656296.0	858	1	65.22	66.74	64.56	
1432397155	0.8	88.9	10.3	1427367964	2	1.22	0.62	1427979391	49.31	120.59	51.35	2394.0	2049920.0	70120.0	61.165	16.0	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	1099264.0	109120.0	2095100.0	2095100.0	293	70	51.44	55.76	57.18	
1432397190	1.9	95.5	2.6	1427368584	2	1.9	0.75	1427979389	62.8	142.9	35.036	2394.0	4047916.0	141184.0	59.051	40.7	0	Linux	3.13.0-48-generic	x86_64	0.0	0.0	0.0	2147000.0	17348.0	4192252.0	3970956.0	395	2	4.02	4.46	5.81	
1432397127	13.5	73.1	12.2	1427368452	2	3037.68	25440.3	1427979427	3.7404684E7	256823.5	55.374	3391.0	3612028.0	297652.0	74.919	26.1	0	Linux	3.13.0-48-generic	x86	1.2	0.0	0.0	1378660.0	258168.0	3657724.0	3648484.0	858	1	68.11	67.34	64.91	
